Date,Campaign,Platform,Region,Impressions,Clicks,Cost,Conversions,Revenue,CTR,CPC,CPA,ROAS,Month,Quarter
2025-10-09,Summer Sale 2024,Facebook Ads,Europe,66207,770,1818.79,36,1875.8,1.16,2.36,50.52,1.03,October 2025,Q4 2025
2025-10-09,Summer Sale 2024,Instagram Ads,North America,25896,675,1474.46,31,1164.99,2.61,2.18,47.56,0.79,October 2025,Q4 2025
2025-10-09,Summer Sale 2024,Instagram Ads,Europe,48799,1425,3069.82,47,2722.07,2.92,2.15,65.32,0.89,October 2025,Q4 2025
2025-10-09,Holiday Special,Google Ads,North America,94633,1718,2112.76,111,3331.09,1.82,1.23,19.03,1.58,October 2025,Q4 2025
2025-10-09,Holiday Special,Google Ads,Europe,81091,2534,3774.25,143,6303.66,3.12,1.49,26.39,1.67,October 2025,Q4 2025
2025-10-09,Holiday Special,Facebook Ads,North America,21549,473,1374.19,24,1447.96,2.19,2.91,57.26,1.05,October 2025,Q4 2025
2025-10-09,Holiday Special,Facebook Ads,Europe,70139,1047,1062.65,20,1100.76,1.49,1.01,53.13,1.04,October 2025,Q4 2025
2025-10-09,Holiday Special,Instagram Ads,North America,93521,1017,1418.62,40,1397.21,1.09,1.39,35.47,0.98,October 2025,Q4 2025
2025-10-09,Holiday Special,Instagram Ads,Europe,49041,790,1833.03,44,1842.41,1.61,2.32,41.66,1.01,October 2025,Q4 2025
2025-10-09,Back to School,Google Ads,North America,91163,3467,9148.99,156,7647.42,3.8,2.64,58.65,0.84,October 2025,Q4 2025
2025-10-09,Back to School,Google Ads,Europe,97173,2904,2747.3,76,3286.61,2.99,0.95,36.15,1.2,October 2025,Q4 2025
2025-10-09,Back to School,Facebook Ads,North America,30659,1306,2603.22,56,3172.17,4.26,1.99,46.49,1.22,October 2025,Q4 2025
2025-10-09,Back to School,Facebook Ads,Europe,44565,814,2139.61,20,882.55,1.83,2.63,106.98,0.41,October 2025,Q4 2025
2025-10-09,Back to School,Instagram Ads,North America,70038,3074,2934.27,140,7021.41,4.39,0.95,20.96,2.39,October 2025,Q4 2025
2025-10-09,Back to School,Instagram Ads,Europe,46132,681,579.78,25,916.43,1.48,0.85,23.19,1.58,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Google Ads,North America,56233,655,854.89,35,1718.69,1.16,1.31,24.43,2.01,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Google Ads,Europe,18738,416,483.68,25,1345.07,2.22,1.16,19.35,2.78,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Facebook Ads,North America,10363,142,259.94,9,416.62,1.37,1.83,28.88,1.6,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Facebook Ads,Europe,87534,2739,5234.34,153,6615.18,3.13,1.91,34.21,1.26,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Instagram Ads,North America,40825,1570,4311.04,86,3152.49,3.85,2.75,50.13,0.73,October 2025,Q4 2025
2025-10-10,Summer Sale 2024,Instagram Ads,Europe,80268,2943,6058.02,165,8387.68,3.67,2.06,36.72,1.38,October 2025,Q4 2025
2025-10-10,Holiday Special,Google Ads,North America,49752,1309,1569.61,36,1914.06,2.63,1.2,43.6,1.22,October 2025,Q4 2025
2025-10-10,Holiday Special,Google Ads,Europe,19327,336,239.37,15,764.21,1.74,0.71,15.96,3.19,October 2025,Q4 2025
2025-10-10,Holiday Special,Facebook Ads,North America,64797,2866,6806.42,195,8295.95,4.42,2.37,34.9,1.22,October 2025,Q4 2025
2025-10-10,Holiday Special,Facebook Ads,Europe,41624,962,2253.8,21,1125.94,2.31,2.34,107.32,0.5,October 2025,Q4 2025
2025-10-10,Holiday Special,Instagram Ads,North America,40251,911,2396.41,20,927.66,2.26,2.63,119.82,0.39,October 2025,Q4 2025
2025-10-10,Holiday Special,Instagram Ads,Europe,19111,439,957.85,17,679.28,2.3,2.18,56.34,0.71,October 2025,Q4 2025
2025-10-10,Back to School,Google Ads,North America,26453,914,997.65,44,1645.42,3.46,1.09,22.67,1.65,October 2025,Q4 2025
2025-10-10,Back to School,Google Ads,Europe,96840,2737,7154.98,73,3192.48,2.83,2.61,98.01,0.45,October 2025,Q4 2025
2025-10-10,Back to School,Facebook Ads,North America,64857,1958,4742.02,46,1616.9,3.02,2.42,103.09,0.34,October 2025,Q4 2025
2025-10-10,Back to School,Facebook Ads,Europe,51139,1380,2010.95,87,4087.85,2.7,1.46,23.11,2.03,October 2025,Q4 2025
2025-10-10,Back to School,Instagram Ads,North America,18646,513,1338.92,18,716.82,2.75,2.61,74.38,0.54,October 2025,Q4 2025
2025-10-10,Back to School,Instagram Ads,Europe,63026,2800,3823.38,165,7279.65,4.44,1.37,23.17,1.9,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Google Ads,North America,50701,1146,878.48,48,2264.36,2.26,0.77,18.3,2.58,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Google Ads,Europe,62409,2033,3642.26,75,3130.03,3.26,1.79,48.56,0.86,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Facebook Ads,North America,91731,4029,8915.92,150,5777.53,4.39,2.21,59.44,0.65,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Facebook Ads,Europe,97759,2221,6244.57,51,1874.6,2.27,2.81,122.44,0.3,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Instagram Ads,North America,44695,754,1408.71,22,949.81,1.69,1.87,64.03,0.67,October 2025,Q4 2025
2025-10-11,Summer Sale 2024,Instagram Ads,Europe,64530,2844,5398.04,144,5851.81,4.41,1.9,37.49,1.08,October 2025,Q4 2025
2025-10-11,Holiday Special,Google Ads,North America,13659,631,1488.27,32,1575.58,4.62,2.36,46.51,1.06,October 2025,Q4 2025
2025-10-11,Holiday Special,Google Ads,Europe,47860,1233,3239.56,50,2641.98,2.58,2.63,64.79,0.82,October 2025,Q4 2025
2025-10-11,Holiday Special,Facebook Ads,North America,97227,4091,3687.97,213,10890.82,4.21,0.9,17.31,2.95,October 2025,Q4 2025
2025-10-11,Holiday Special,Facebook Ads,Europe,31672,483,615.45,15,545.79,1.53,1.27,41.03,0.89,October 2025,Q4 2025
2025-10-11,Holiday Special,Instagram Ads,North America,65934,2425,3651.89,91,3144.83,3.68,1.51,40.13,0.86,October 2025,Q4 2025
2025-10-11,Holiday Special,Instagram Ads,Europe,70101,2030,2160.88,115,5611.54,2.9,1.06,18.79,2.6,October 2025,Q4 2025
2025-10-11,Back to School,Google Ads,North America,96436,4804,7809.82,168,9524.58,4.98,1.63,46.49,1.22,October 2025,Q4 2025
2025-10-11,Back to School,Google Ads,Europe,61660,938,946.29,62,2670.64,1.52,1.01,15.26,2.82,October 2025,Q4 2025
2025-10-11,Back to School,Facebook Ads,North America,80247,2617,1445.95,57,3312.37,3.26,0.55,25.37,2.29,October 2025,Q4 2025
2025-10-11,Back to School,Facebook Ads,Europe,76543,879,1550.04,38,1624.76,1.15,1.76,40.79,1.05,October 2025,Q4 2025
2025-10-11,Back to School,Instagram Ads,North America,29187,744,1914.99,20,933.41,2.55,2.57,95.75,0.49,October 2025,Q4 2025
2025-10-11,Back to School,Instagram Ads,Europe,12637,176,276.6,10,491.74,1.39,1.57,27.66,1.78,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Google Ads,North America,38742,1473,3554.78,111,5655.99,3.8,2.41,32.03,1.59,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Google Ads,Europe,98741,2213,3314.67,76,2971.68,2.24,1.5,43.61,0.9,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Facebook Ads,North America,81051,3905,10919.57,89,3109.79,4.82,2.8,122.69,0.28,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Facebook Ads,Europe,13681,575,912.14,41,1144.18,4.2,1.59,22.25,1.25,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Instagram Ads,North America,15629,293,385.46,19,1151.17,1.87,1.32,20.29,2.99,October 2025,Q4 2025
2025-10-12,Summer Sale 2024,Instagram Ads,Europe,37675,720,465.22,27,801.78,1.91,0.65,17.23,1.72,October 2025,Q4 2025
2025-10-12,Holiday Special,Google Ads,North America,29177,722,1559.06,19,1196.3,2.47,2.16,82.06,0.77,October 2025,Q4 2025
2025-10-12,Holiday Special,Google Ads,Europe,81101,2967,4593.91,184,9746.45,3.66,1.55,24.97,2.12,October 2025,Q4 2025
2025-10-12,Holiday Special,Facebook Ads,North America,10835,327,169.51,20,843.64,3.02,0.52,8.48,4.98,October 2025,Q4 2025
2025-10-12,Holiday Special,Facebook Ads,Europe,78143,2096,3678.19,156,7173.66,2.68,1.75,23.58,1.95,October 2025,Q4 2025
2025-10-12,Holiday Special,Instagram Ads,North America,41099,1002,1844.07,63,3271.84,2.44,1.84,29.27,1.77,October 2025,Q4 2025
2025-10-12,Holiday Special,Instagram Ads,Europe,25339,735,1758.35,45,1984.88,2.9,2.39,39.07,1.13,October 2025,Q4 2025
2025-10-12,Back to School,Google Ads,North America,70408,3511,5502.25,93,3893.22,4.99,1.57,59.16,0.71,October 2025,Q4 2025
2025-10-12,Back to School,Google Ads,Europe,13317,430,273.71,33,1623.65,3.23,0.64,8.29,5.93,October 2025,Q4 2025
2025-10-12,Back to School,Facebook Ads,North America,59316,1546,2716.13,108,6149.69,2.61,1.76,25.15,2.26,October 2025,Q4 2025
2025-10-12,Back to School,Facebook Ads,Europe,65501,993,1235.94,66,4003.15,1.52,1.24,18.73,3.24,October 2025,Q4 2025
2025-10-12,Back to School,Instagram Ads,North America,43132,778,407.56,19,1071.91,1.8,0.52,21.45,2.63,October 2025,Q4 2025
2025-10-12,Back to School,Instagram Ads,Europe,14150,700,1199.15,21,852.15,4.95,1.71,57.1,0.71,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Google Ads,North America,54921,1560,3547.72,123,4339.25,2.84,2.27,28.84,1.22,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Google Ads,Europe,34660,1408,982.83,32,1754.34,4.06,0.7,30.71,1.78,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Facebook Ads,North America,45897,705,1176.86,39,1592.52,1.54,1.67,30.18,1.35,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Facebook Ads,Europe,74817,779,1873.28,57,2529.02,1.04,2.4,32.86,1.35,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Instagram Ads,North America,49132,2047,6072.87,71,3831.36,4.17,2.97,85.53,0.63,October 2025,Q4 2025
2025-10-13,Summer Sale 2024,Instagram Ads,Europe,23382,547,1114.61,41,1853.68,2.34,2.04,27.19,1.66,October 2025,Q4 2025
2025-10-13,Holiday Special,Google Ads,North America,84710,1018,1901.89,74,3182.25,1.2,1.87,25.7,1.67,October 2025,Q4 2025
2025-10-13,Holiday Special,Google Ads,Europe,89790,1912,2289.66,84,2345.97,2.13,1.2,27.26,1.02,October 2025,Q4 2025
2025-10-13,Holiday Special,Facebook Ads,North America,68560,2297,5860.75,100,6190.02,3.35,2.55,58.61,1.06,October 2025,Q4 2025
2025-10-13,Holiday Special,Facebook Ads,Europe,24390,316,249.14,22,905.22,1.3,0.79,11.32,3.63,October 2025,Q4 2025
2025-10-13,Holiday Special,Instagram Ads,North America,34502,1328,1968.46,47,2649.77,3.85,1.48,41.88,1.35,October 2025,Q4 2025
2025-10-13,Holiday Special,Instagram Ads,Europe,20748,880,2526.41,22,859.98,4.24,2.87,114.84,0.34,October 2025,Q4 2025
2025-10-13,Back to School,Google Ads,North America,51662,1777,5074.99,119,5391.8,3.44,2.86,42.65,1.06,October 2025,Q4 2025
2025-10-13,Back to School,Google Ads,Europe,72013,2716,6336.16,216,8788.72,3.77,2.33,29.33,1.39,October 2025,Q4 2025
2025-10-13,Back to School,Facebook Ads,North America,31876,1537,1678.08,112,4460.3,4.82,1.09,14.98,2.66,October 2025,Q4 2025
2025-10-13,Back to School,Facebook Ads,Europe,61012,1867,5555.66,105,4411.83,3.06,2.98,52.91,0.79,October 2025,Q4 2025
2025-10-13,Back to School,Instagram Ads,North America,18720,825,2097.96,17,795.15,4.41,2.54,123.41,0.38,October 2025,Q4 2025
2025-10-13,Back to School,Instagram Ads,Europe,70186,1662,4196.46,57,1368.07,2.37,2.52,73.62,0.33,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Google Ads,North America,86208,3450,3760.47,98,3944.89,4.0,1.09,38.37,1.05,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Google Ads,Europe,74341,2068,6033.23,112,4514.04,2.78,2.92,53.87,0.75,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Facebook Ads,North America,91914,1431,2751.84,103,6315.52,1.56,1.92,26.72,2.3,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Facebook Ads,Europe,26198,669,554.29,23,1178.05,2.55,0.83,24.1,2.13,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Instagram Ads,North America,45208,2020,2242.18,157,8257.44,4.47,1.11,14.28,3.68,October 2025,Q4 2025
2025-10-14,Summer Sale 2024,Instagram Ads,Europe,46307,1061,2888.6,31,1304.55,2.29,2.72,93.18,0.45,October 2025,Q4 2025
2025-10-14,Holiday Special,Google Ads,North America,94685,3551,4203.27,227,6643.27,3.75,1.18,18.52,1.58,October 2025,Q4 2025
2025-10-14,Holiday Special,Google Ads,Europe,97736,1164,3342.19,72,2360.82,1.19,2.87,46.42,0.71,October 2025,Q4 2025
2025-10-14,Holiday Special,Facebook Ads,North America,16523,809,1235.98,37,1772.17,4.9,1.53,33.4,1.43,October 2025,Q4 2025
2025-10-14,Holiday Special,Facebook Ads,Europe,86102,3207,7343.91,181,8228.03,3.72,2.29,40.57,1.12,October 2025,Q4 2025
2025-10-14,Holiday Special,Instagram Ads,North America,80134,2391,1241.93,118,7205.73,2.98,0.52,10.52,5.8,October 2025,Q4 2025
2025-10-14,Holiday Special,Instagram Ads,Europe,30805,1347,2223.66,44,1585.07,4.37,1.65,50.54,0.71,October 2025,Q4 2025
2025-10-14,Back to School,Google Ads,North America,94181,3492,2785.06,84,2504.5,3.71,0.8,33.16,0.9,October 2025,Q4 2025
2025-10-14,Back to School,Google Ads,Europe,85020,2702,2199.72,101,4454.87,3.18,0.81,21.78,2.03,October 2025,Q4 2025
2025-10-14,Back to School,Facebook Ads,North America,64800,1350,3241.11,85,3828.82,2.08,2.4,38.13,1.18,October 2025,Q4 2025
2025-10-14,Back to School,Facebook Ads,Europe,38948,998,2935.26,77,3278.18,2.56,2.94,38.12,1.12,October 2025,Q4 2025
2025-10-14,Back to School,Instagram Ads,North America,99080,2192,5023.0,91,3660.51,2.21,2.29,55.2,0.73,October 2025,Q4 2025
2025-10-14,Back to School,Instagram Ads,Europe,78931,3146,1672.07,184,5269.78,3.99,0.53,9.09,3.15,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Google Ads,North America,23731,534,348.31,33,1478.44,2.25,0.65,10.55,4.24,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Google Ads,Europe,23107,393,1047.57,18,790.69,1.7,2.67,58.2,0.75,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Facebook Ads,North America,61638,2742,6965.31,216,12183.08,4.45,2.54,32.25,1.75,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Facebook Ads,Europe,80601,1310,3117.14,70,4899.21,1.63,2.38,44.53,1.57,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Instagram Ads,North America,42940,432,497.57,22,812.94,1.01,1.15,22.62,1.63,October 2025,Q4 2025
2025-10-15,Summer Sale 2024,Instagram Ads,Europe,36505,1287,2312.57,29,1464.17,3.53,1.8,79.74,0.63,October 2025,Q4 2025
2025-10-15,Holiday Special,Google Ads,North America,50522,1413,1753.69,107,5184.31,2.8,1.24,16.39,2.96,October 2025,Q4 2025
2025-10-15,Holiday Special,Google Ads,Europe,78321,1591,2641.0,44,1606.11,2.03,1.66,60.02,0.61,October 2025,Q4 2025
2025-10-15,Holiday Special,Facebook Ads,North America,58784,1657,1506.02,63,1893.56,2.82,0.91,23.91,1.26,October 2025,Q4 2025
2025-10-15,Holiday Special,Facebook Ads,Europe,24549,862,1376.29,19,1028.49,3.51,1.6,72.44,0.75,October 2025,Q4 2025
2025-10-15,Holiday Special,Instagram Ads,North America,36183,1197,2532.87,56,2225.65,3.31,2.12,45.23,0.88,October 2025,Q4 2025
2025-10-15,Holiday Special,Instagram Ads,Europe,80821,1083,2886.69,54,2447.5,1.34,2.67,53.46,0.85,October 2025,Q4 2025
2025-10-15,Back to School,Google Ads,North America,86425,1780,2812.45,142,5990.97,2.06,1.58,19.81,2.13,October 2025,Q4 2025
2025-10-15,Back to School,Google Ads,Europe,66677,1054,2838.23,54,2323.04,1.58,2.69,52.56,0.82,October 2025,Q4 2025
2025-10-15,Back to School,Facebook Ads,North America,37304,771,2140.81,35,1708.14,2.07,2.78,61.17,0.8,October 2025,Q4 2025
2025-10-15,Back to School,Facebook Ads,Europe,41932,545,425.64,12,470.12,1.3,0.78,35.47,1.1,October 2025,Q4 2025
2025-10-15,Back to School,Instagram Ads,North America,20367,566,1555.67,15,850.33,2.78,2.75,103.71,0.55,October 2025,Q4 2025
2025-10-15,Back to School,Instagram Ads,Europe,46404,2013,4581.34,53,2166.44,4.34,2.28,86.44,0.47,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Google Ads,North America,93848,4438,11740.8,134,4189.43,4.73,2.65,87.62,0.36,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Google Ads,Europe,23303,493,1393.55,10,208.7,2.12,2.83,139.36,0.15,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Facebook Ads,North America,23753,308,325.72,13,620.43,1.3,1.06,25.06,1.9,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Facebook Ads,Europe,24016,734,1356.42,25,971.27,3.06,1.85,54.26,0.72,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Instagram Ads,North America,71720,2873,5662.44,94,5361.32,4.01,1.97,60.24,0.95,October 2025,Q4 2025
2025-10-16,Summer Sale 2024,Instagram Ads,Europe,73745,2105,5179.73,161,7797.61,2.85,2.46,32.17,1.51,October 2025,Q4 2025
2025-10-16,Holiday Special,Google Ads,North America,41819,1083,3063.48,43,2381.74,2.59,2.83,71.24,0.78,October 2025,Q4 2025
2025-10-16,Holiday Special,Google Ads,Europe,24292,886,2027.44,31,1559.46,3.65,2.29,65.4,0.77,October 2025,Q4 2025
2025-10-16,Holiday Special,Facebook Ads,North America,25620,384,821.29,8,440.11,1.5,2.14,102.66,0.54,October 2025,Q4 2025
2025-10-16,Holiday Special,Facebook Ads,Europe,76060,2126,3504.2,52,2477.58,2.8,1.65,67.39,0.71,October 2025,Q4 2025
2025-10-16,Holiday Special,Instagram Ads,North America,92357,3645,6388.23,198,7455.54,3.95,1.75,32.26,1.17,October 2025,Q4 2025
2025-10-16,Holiday Special,Instagram Ads,Europe,90703,2118,2405.3,122,3025.83,2.34,1.14,19.72,1.26,October 2025,Q4 2025
2025-10-16,Back to School,Google Ads,North America,98916,3996,2485.18,282,7228.36,4.04,0.62,8.81,2.91,October 2025,Q4 2025
2025-10-16,Back to School,Google Ads,Europe,71192,972,2324.65,53,1981.48,1.37,2.39,43.86,0.85,October 2025,Q4 2025
2025-10-16,Back to School,Facebook Ads,North America,34143,1529,1488.65,67,2927.46,4.48,0.97,22.22,1.97,October 2025,Q4 2025
2025-10-16,Back to School,Facebook Ads,Europe,59999,1861,1439.91,59,2988.81,3.1,0.77,24.41,2.08,October 2025,Q4 2025
2025-10-16,Back to School,Instagram Ads,North America,86000,2722,3294.02,216,9585.31,3.17,1.21,15.25,2.91,October 2025,Q4 2025
2025-10-16,Back to School,Instagram Ads,Europe,48826,2125,4864.24,130,6488.19,4.35,2.29,37.42,1.33,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Google Ads,North America,82233,1499,2070.42,41,2002.06,1.82,1.38,50.5,0.97,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Google Ads,Europe,89732,3121,2164.5,158,5838.48,3.48,0.69,13.7,2.7,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Facebook Ads,North America,47528,676,1711.72,36,2086.19,1.42,2.53,47.55,1.22,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Facebook Ads,Europe,88929,3857,2470.54,250,12610.55,4.34,0.64,9.88,5.1,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Instagram Ads,North America,96551,2070,4349.31,80,2644.38,2.14,2.1,54.37,0.61,October 2025,Q4 2025
2025-10-17,Summer Sale 2024,Instagram Ads,Europe,14141,579,604.66,33,1579.32,4.09,1.04,18.32,2.61,October 2025,Q4 2025
2025-10-17,Holiday Special,Google Ads,North America,69180,3223,3317.39,92,4143.57,4.66,1.03,36.06,1.25,October 2025,Q4 2025
2025-10-17,Holiday Special,Google Ads,Europe,59103,1083,2582.2,38,2326.43,1.83,2.38,67.95,0.9,October 2025,Q4 2025
2025-10-17,Holiday Special,Facebook Ads,North America,76830,2868,5690.72,187,7465.54,3.73,1.98,30.43,1.31,October 2025,Q4 2025
2025-10-17,Holiday Special,Facebook Ads,Europe,74994,1246,630.24,98,2587.77,1.66,0.51,6.43,4.11,October 2025,Q4 2025
2025-10-17,Holiday Special,Instagram Ads,North America,51256,1239,2368.33,43,1842.95,2.42,1.91,55.08,0.78,October 2025,Q4 2025
2025-10-17,Holiday Special,Instagram Ads,Europe,21801,389,1115.75,12,585.53,1.78,2.87,92.98,0.52,October 2025,Q4 2025
2025-10-17,Back to School,Google Ads,North America,32398,542,1583.08,25,1162.72,1.67,2.92,63.32,0.73,October 2025,Q4 2025
2025-10-17,Back to School,Google Ads,Europe,62224,1789,1212.21,123,6002.78,2.88,0.68,9.86,4.95,October 2025,Q4 2025
2025-10-17,Back to School,Facebook Ads,North America,94003,1480,1127.24,67,2735.32,1.57,0.76,16.82,2.43,October 2025,Q4 2025
2025-10-17,Back to School,Facebook Ads,Europe,54565,1532,3575.85,107,5183.14,2.81,2.33,33.42,1.45,October 2025,Q4 2025
2025-10-17,Back to School,Instagram Ads,North America,48563,654,714.25,19,794.15,1.35,1.09,37.59,1.11,October 2025,Q4 2025
2025-10-17,Back to School,Instagram Ads,Europe,11044,206,131.17,4,144.14,1.87,0.64,32.79,1.1,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Google Ads,North America,76844,888,1455.36,65,3716.5,1.16,1.64,22.39,2.55,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Google Ads,Europe,81629,1932,1851.94,39,1854.29,2.37,0.96,47.49,1.0,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Facebook Ads,North America,41629,2048,6070.28,125,6553.07,4.92,2.96,48.56,1.08,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Facebook Ads,Europe,27138,514,1358.37,35,1351.84,1.89,2.64,38.81,1.0,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Instagram Ads,North America,64659,2277,3587.09,105,5847.6,3.52,1.58,34.16,1.63,October 2025,Q4 2025
2025-10-18,Summer Sale 2024,Instagram Ads,Europe,93049,2602,7418.93,200,7453.13,2.8,2.85,37.09,1.0,October 2025,Q4 2025
2025-10-18,Holiday Special,Google Ads,North America,67705,2674,3027.22,64,3142.75,3.95,1.13,47.3,1.04,October 2025,Q4 2025
2025-10-18,Holiday Special,Google Ads,Europe,78045,1871,2412.29,126,5378.85,2.4,1.29,19.15,2.23,October 2025,Q4 2025
2025-10-18,Holiday Special,Facebook Ads,North America,90206,2256,4662.89,64,2535.91,2.5,2.07,72.86,0.54,October 2025,Q4 2025
2025-10-18,Holiday Special,Facebook Ads,Europe,36498,956,1902.54,25,1288.85,2.62,1.99,76.1,0.68,October 2025,Q4 2025
2025-10-18,Holiday Special,Instagram Ads,North America,36028,1195,3323.91,36,1564.96,3.32,2.78,92.33,0.47,October 2025,Q4 2025
2025-10-18,Holiday Special,Instagram Ads,Europe,60227,2808,4934.19,190,7125.42,4.66,1.76,25.97,1.44,October 2025,Q4 2025
2025-10-18,Back to School,Google Ads,North America,25733,1274,1733.62,30,1398.09,4.95,1.36,57.79,0.81,October 2025,Q4 2025
2025-10-18,Back to School,Google Ads,Europe,44929,937,2379.88,40,2491.47,2.09,2.54,59.5,1.05,October 2025,Q4 2025
2025-10-18,Back to School,Facebook Ads,North America,87597,1200,1798.3,54,3434.93,1.37,1.5,33.3,1.91,October 2025,Q4 2025
